a plethora of engaging diatribes 	1
, hypocritical 	0
the modern master of the chase sequence returns with a chase to end all chases 	1
crisp framing , edgy camera work 	1
the flat dialogue by vincent r. nebrida 	0
is hard to tell who is chasing who or why 	0
been hoping for 	1
reminds us of our own responsibility 	1
robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking . 	1
uncool the only thing missing is the `` gadzooks ! '' 	0
the first shocking thing about sorority boys is that it 's actually watchable . 	1
exhilarating , 	1
where janice beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment . 	1
it 's a familiar story , but one that is presented with great sympathy and intelligence . 	1
check your pulse . 	0
, humorous , illuminating study 	1
high-spirited buddy movie 	1
the hand that has finally , to some extent , warmed up to him 	1
a fun 	1
sleazy moralizing 	0
is shallow , offensive and redundant , with pitifully few real laughs 	0
large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride . 	1
heartwarming and gently comic even as the film breaks your heart . 	1
that is more accurate than anything i have seen in an american film 	1
gets around to its real emotional business , 	1
hey , happy ! 	1
to see this terrific film with your kids -- if you do n't have kids borrow some 	1
clever and very satisfying picture 	1
the humor aspects of ` jason x ' were far more entertaining than i had expected 	1
amusing , sad and reflective 	1
'd watch these two together again in a new york minute . 	1
most interesting 	1
great performances , stylish cinematography and a gritty feel help 	1
derivative , overlong , and bombastic -- 	0
ca n't rescue adrian lyne 's unfaithful from its sleazy moralizing . 	0
fused with solid performances and eerie atmosphere 	1
it appears not to have been edited at all 	0
never quite achieves the feel of a fanciful motion picture . 	0
delicate 	1
's not just a feel-good movie 	1
leaden 	0
goes bump in the night and nobody cares 	0
that unfolds with grace and humor and gradually 	1
that 's neither completely enlightening , nor 	0
15 years old 	1
good things 	1
, chilling and heart-warming 	1
-- elegant technology for the masses -- 	1
no psychology here , and no real narrative logic -- 	0
average bond 	0
indoor drama 	1
quite funny 	1
to inhale this gutter romancer 's secondhand material 	0
( washington 's ) strong hand , keen eye , sweet spirit and good taste 	1
low rate annie 	0
narrative grace 	1
as boring before i see this piece of crap again 	0
are disjointed , flaws that have to be laid squarely on taylor 's doorstep . 	0
in its crapulence 	0
kouyate elicits strong performances from his cast , 	1
a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy . 	1
's not original enough 	0
parapsychological 	1
carried out 	1
is a shaky , uncertain film that nevertheless touches a few raw nerves 	0
a catastrophic collision of tastelessness and gall 	0
most of jaglom 's self-conscious and gratingly irritating films 	0
standard thriller and drag audience enthusiasm 	0
it also happens to be good 	1
put together with the preteen boy in mind . 	0
well-defined sense 	1
biggie and tupac is undeniably subversive and involving in its bold presentation . 	1
as a film director , labute continues to improve . 	1
throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull 	0
will please eastwood 's loyal fans 	1
to his people 	1
of its inventiveness 	1
an old-fashioned drama of substance about a teacher 	1
the forced funniness found in the dullest kiddie flicks 	0
watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , 	0
eventual cult classic 	1
touches the heart and the funnybone thanks to the energetic and always surprising performance 	1
this terrific film 	1
the shabby digital photography 	0
it 's soulful and unslick , and that 's apparently just what ( aniston ) has always needed to grow into a movie career 	1
an exit sign , that is . 	0
lacks juice and delight 	0
confessions is without a doubt a memorable directorial debut from king hunk . 	1
by which all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen 	0
calculating fiend 	1
has been written so well , that even a simple `` goddammit ! '' 	1
in all , a great party 	1
this quality band 	1
pretentious , 	0
distinguishable 	1
in such a lousy way , complete with some of the year 's ( unintentionally ) funniest moments , that it 's impossible to care 	0
every individual will see the movie through the prism of his or her own beliefs and prejudices 	1
the worst possibilities of mankind 	0
for a bad film 	0
a satisfying destination 	1
ate a reeses 	1
a marvelous performance by allison lohman as an identity-seeking foster child . 	1
draws us in long 	1
the nightmare 	0
riveting documentary . 	1
entertaining feature 	1
p.t. anderson understands the grandness of romance and 	1
it chiefly inspires you to drive a little faster 	1
, violent and mindless 	0
black hawk down with more heart 	1
it 's fun , splashy and entertainingly nasty . 	1
if downbeat , 	0
just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's hollywood 	0
very good 	1
wilson and murphy show how funny they could have been in a more ambitious movie 	1
be missing a great deal of the acerbic repartee of the play 	0
lovely toward the end 	1
think of a film more cloyingly sappy than evelyn 	0
that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it 	0
this filmmaker 's flailing reputation 	0
from largely flat and uncreative moments 	0
that steal your heart away 	1
bad at a fraction the budget 	0
interesting social parallel and defiant aesthetic 	1
on and on to the point of nausea 	0
lacks balance ... and fails to put the struggle into meaningful historical context . 	0
endear itself 	1
of those unassuming films that sneaks up on you and stays with you long after you have left the theater 	1
is fantastic 	1
the film is , at its core , deeply pessimistic or quietly hopeful 	1
because it has a bigger-name cast 	1
the high standards 	1
broomfield has a rather unique approach to documentary . 	1
inescapable absurdities 	0
of outrageous force and craven concealment 	0
is capped with pointless extremes 	0
clever , offbeat and even gritty enough 	1
vivid , convincing performances 	1
love , longing , 	1
's truly awful and heartbreaking subject matter , but one whose lessons are well worth revisiting as many times as possible 	1
transcend genre 	1
deftly captures 	1
if the film 's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start . 	1
high standards 	1
its clumsiness 	0
, it is a great film . 	1
even elizabeth hurley seem graceless and ugly 	0
me uncomfortably close to losing my lunch 	0
in its recycled aspects , implausibility , and sags in pace 	0
thanks to the presence 	1
a completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration . 	1
forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies . 	0
genre a bad name 	0
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies ' underwear . 	0
my least favorite emotions , especially when i have to put up with 146 minutes of it 	0
there are some laughs in this movie 	1
just does n't have big screen magic 	0
mounted , exasperatingly well-behaved film , which ticks off kahlo 's lifetime milestones with the dutiful precision of a tax accountant 	1
potent exploration 	1
schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ... 	0
can fully succeed at cheapening it . 	0
it with ring , an indisputably spooky film 	1
the sweetest thing leaves a bitter taste . 	0
does little here but point at things that explode into flame 	0
unholy 	0
as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful 	1
often demented in a good way , 	1
capra and cooper are rolling over in their graves 	0
4ever is neither a promise nor a threat so much as wishful thinking . 	0
an extremely flat lead performance 	0
this is dicaprio 's best performance in anything ever , and easily the most watchable film of the year . 	1
is almost entirely witless and inane , 	0
is worse 	0
own idiosyncratic way 	1
the movie will likely set the cause of woman warriors back decades . 	0
rich and 	1
has a well-deserved reputation as one of the cinema world 's great visual stylists 	1
typical toback machinations 	0
creepy-crawly bug things that live only in the darkness 	0
enormous feeling 	1
an infinitely wittier version 	1
takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers . 	1
creative film 	1
singularly off-putting romantic comedy . 	0
anteing up some movie star charisma 	1
'll feel like you ate a reeses without the peanut butter 	0
does n't add anything fresh to the myth . 	0
good spirits 	1
the nonconformist in us 	1
blandness 	0
finds one of our most conservative and hidebound movie-making traditions and gives it new texture , new relevance , new reality . 	1
shift 	1
admire it and yet can not recommend it , because it overstays its natural running time . 	0
made off with your wallet 	0
the art demands live viewing . 	1
heartening in the same way 	1
you know the picture is in trouble . 	0
more goodies 	1
japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman ... 	0
subtlety and acumen 	1
the stills might make a nice coffee table book 	0
with spike lee 's masterful 	1
chimes in on the grieving process and 	1
bilked 	0
wiseman 's warmest 	1
captivating as the rowdy participants think it is 	1
behind cutesy film references 	1
, i have given this movie a rating of zero . 	0
if you go , pack your knitting needles . 	0
a witty , low-key romantic comedy 	1
is very choppy and monosyllabic despite the fact that it is being dubbed . 	0
many excesses 	0
mexico 's most colorful and controversial artists 	1
a modicum of patience 	1
for the toilet and scores a direct hit 	0
`` based on true events , '' a convolution of language that suggests it 's impossible to claim that it is `` based on a true story '' with a straight face . 	0
distinguish one sci-fi work 	1
at little kids but with plenty of entertainment value 	1
idemoto and kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger 	1
its compelling mix of trial movie , escape movie and unexpected fable 	1
like a medium-grade network sitcom -- mostly inoffensive 	0
trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible . 	0
they just do n't work in concert . 	0
even a story immersed in love , lust , and sin could n't keep my attention 	0
is on his way to becoming the american indian spike lee 	1
a haunting sense of malaise 	0
happy , heady jumble 	1
, it 's really unclear why this project was undertaken 	0
lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile 	0
aimed mainly at little kids but with plenty of entertainment value 	1
combined with stunning animation . 	1
added disdain 	0
warmth and longing 	1
plain old 	0
is validated by the changing composition of the nation 	1
the promise of excitement 	1
scathing 	0
buckaroo 	1
competent performers 	1
grueling 	0
tv cop show cliches 	0
both a level of sophisticated intrigue and human-scale characters that suck the audience in 	1
to please its intended audience -- children -- without placing their parents in a coma-like state 	1
that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety 	1
works - mostly due to its superior cast 	1
a good old-fashioned adventure 	1
or , worse yet , nonexistent -- 	0
scotland , pa would be forgettable if it were n't such a clever adaptation of the bard 's tragic play . 	1
with grace and humor and 	1
a director who understands how to create and sustain a mood 	1
falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries 	0
you 'll wait in vain for a movie to happen . 	0
a remarkably cohesive whole , 	1
slack complacency 	0
is the piece works brilliantly . 	1
minimal appreciation 	0
lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires 	0
even better 	1
, the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster . 	0
episode ii -- attack of the clones is a technological exercise that lacks juice and delight . 	0
ice age wo n't drop your jaw , but it will warm your heart , and i 'm giving it a strong thumbs up 	1
these people 	0
`` the road paved with good intentions leads to the video store '' 	1
old-fashioned but thoroughly satisfying entertainment 	1
reason to go 	1
of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress 	1
cheesy dialogue 	0
is meaningless , vapid and devoid of substance , 	0
is both a snore and utter tripe . 	0
is confused in death to smoochy into something both ugly and mindless 	0
of a self-destructive man 	0
i last walked out on a movie 	0
is always sympathetic 	1
delightfully cheeky 	1
a thriller with an edge -- 	1
in the worst way 	0
an ease in front of the camera 	1
noisy and 	0
with attractive men 	1
straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company 	0
enjoyable , if occasionally flawed , experiment 	1
unclean 	0
a portrait of alienation so perfect 	1
overwhelming pleasure 	1
lousy movie 	0
of the dry humor that first made audiences on both sides of the atlantic love him 	1
teaming 	1
is found in its ability to spoof both black and white stereotypes equally 	1
made up for its rather slow beginning 	1
quite the genre-busting film 	1
guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed 	0
episodic choppiness , undermining the story 's emotional thrust 	0
as you watch them clumsily mugging their way through snow dogs , 	0
what punk 	0
the sentimental oh-those-wacky-brits genre that was ushered in by the full monty and is still straining to produce another smash 	0
a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but 	0
of childhood innocence combined with indoctrinated prejudice 	0
of more self-absorbed women than the mother and daughters featured in this film 	0
love the robust middle of this picture 	1
filled with more holes than clyde barrow 's car 	0
sneering humor 	1
, you have to give the audience a reason to want to put for that effort 	0
of how horrible we are to ourselves and each other 	1
everybody , wan na watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ? 	0
most daring , and 	1
ultimate x is the gabbiest giant-screen movie ever , bogging down in a barrage of hype . 	0
initially gripping , eventually cloying pow drama . 	1
not a classic , 	0
he script is n't up to the level of the direction 	1
the performances , for the most part , credible 	1
thought the relationships were wonderful 	1
combines the enigmatic features of ` memento ' with the hallucinatory drug culture of ` requiem for a dream 	1
us ... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows 	1
the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- but 	0
of character portrait , romantic comedy and beat-the-clock thriller 	1
a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego . 	1
no lie 	1
no new friends 	0
more appealing holiday-season product 	1
beautifully reclaiming the story of carmen and recreating it an in an african idiom 	1
... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for 	0
while it forces you to ponder anew what a movie can be 	1
the script boasts some tart tv-insider humor , but the film has not a trace of humanity or empathy . 	0
artistic aspirations 	1
infamy 	0
swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings 	1
downhill as soon as macho action conventions assert themselves 	0
this bold move works 	1
, grant and bullock 's characters are made for each other . 	1
is hartley 's least accessible screed yet . 	0
compassionately explores the seemingly irreconcilable situation between conservative christian parents and their estranged gay and lesbian children . 	1
an honest , sensitive story from a vietnamese point of view . 	1
leaves something to be desired . 	0
what lifts the film high above run-of-the-filth gangster flicks 	1
several plodding action sequences 	0
a worthy entry 	1
is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean . 	0
yearning for adventure and a chance to prove his worth 	1
of dead bodies 	1
's a film that affirms the nourishing aspects of love and companionship . 	1
a sharp satire 	1
an inconsequential , barely there bit of piffle . 	0
aimed at mom and dad 's wallet 	0
chilling 	1
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be . 	1
the best kind 	1
skullduggery and 	0
competently directed but terminally cute drama . 	1
peril 	1
nothing about the film -- with the possible exception of elizabeth hurley 's breasts -- is authentic . 	0
good measure 	1
bluer than the atlantic and more biologically detailed than an autopsy , the movie 	1
a heroine as feisty and 	1
romp of a film 	1
deserving of its critical backlash and more . 	0
a flashy editing style 	1
's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow 	0
this deeply touching melodrama 	1
that we have come to love 	1
, barbershop gets its greatest play from the timeless spectacle of people really talking to each other . 	1
watchable 	1
is the best little `` horror '' movie i 've seen in years . 	1
's worth taking the kids to . 	1
ugly , revolting movie 	0
is that it 's a crime movie made by someone who obviously knows nothing about crime . 	0
but the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes . 	0
at least he provides a strong itch to explore more . 	1
achieved 	1
depressed about anything before watching this film 	0
* corpus and its amiable jerking and reshaping of physical time and space 	1
light , silly 	1
the incessant use of cell phones 	0
of astonishing grandeur 	1
a depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women 	0
more spirit and bite than your average formulaic romantic quadrangle 	1
moving in many directions as it searches ( vainly , i think ) for something fresh to say 	1
a shame that stealing harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable . 	0
an undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation . 	1
takes every potential laugh and stiletto-stomps the life out of it 	0
should have stayed there . 	0
a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen 	1
unexpectedly moving meditation 	1
avoiding eye contact and walking slowly away 	0
too crude to serve the work especially well 	0
treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate 	1
` refreshing 	1
the cleverness , the weirdness and 	1
it 's incredible the number of stories the holocaust has generated . 	1
visually masterful 	1
slap her - she 's not funny 	0
highly pleasurable 	1
the politics that thump through it are as timely as tomorrow 	1
the evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear . 	1
whether it 's the worst movie of 2002 , i ca n't say for sure 	0
full of life , hand gestures , and some 	1
the most exciting action films 	1
gradually sneaks up on the audience 	1
good old-fashioned adventure 	1
much of all about lily chou-chou is mesmerizing : 	1
clear and reliable an authority 	1
boasts at least a few good ideas and features some decent performances 	1
find millions of eager fans 	1
formidable arithmetic 	0
distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine 	0
for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs 	1
so appealing about the characters 	1
wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted . 	0
love reading and/or poetry 	1
and powerful documentary 	1
is faster , livelier and a good deal funnier than his original 	1
get him a few laughs but nothing else 	0
, the french-produced `` read my lips '' is a movie that understands characters must come first . 	1
it 's waltzed itself into the art film pantheon . 	1
explains its characters ' decisions only unsatisfactorily 	0
without much success 	0
comes far closer than many movies 	1
go hand in hand with talent 	1
a solidly entertaining 	1
nevertheless efficiently amusing for a good while 	1
's a great deal of corny dialogue and preposterous moments 	0
for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything 	0
slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption 	1
long on glamour 	1
strangely comes off as a kingdom more mild than wild . 	1
sweet and memorable film . 	1
nothing at the core of this slight coming-of-age/coming-out tale 	0
find that real natural , even-flowing tone 	1
harsh objectivity and refusal 	0
authentic account 	1
yet it 's potentially just as rewarding 	1
of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace 	1
anthony asquith 's acclaimed 1952 screen adaptation 	1
is clearly extraordinarily talented 	1
delivers a terrific performance in this fascinating portrait of a modern lothario 	1
something of a public service -- 	1
its thrills and extreme emotions 	1
, miller , kuras and the actresses make personal velocity into an intricate , intimate and intelligent journey . 	1
the film does n't have enough innovation or pizazz to attract teenagers , 	0
to send your regrets 	0
could fail to respond 	0
much too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice 	0
with the best of them 	1
classic fairy tale 	1
the pretensions -- and disposable story -- 	0
was vile enough 	0
a bland 	0
punchier 	1
to the concept of loss 	0
paramount imprint 	0
to the chateau , a sense of light-heartedness , that makes it attractive throughout 	1
no rest period , no timeout 	0
all its excess debris 	0
mind to see a feature that concentrates on people , a project in which the script and characters hold sway 	1
amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way . 	0
one of the most genuinely sweet films to come along in quite some time . 	1
to stodgy , soap opera-ish dialogue 	0
much of it is funny 	1
an action hero with table manners 	1
love , memory , history and 	1
takes a sudden turn and devolves 	0
are totally estranged from reality . 	0
clichés . 	0
save everyone the misery 	0
is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it 	0
a puritanical brand of christianity 	1
make the most sincere and artful movie in which adam sandler will probably ever appear 	1
replacing john carpenter 's stylish tracking shots is degraded , handheld blair witch video-cam footage . 	0
's muy loco , but no more ridiculous than most of the rest of `` dragonfly 	0
guessable from the first few minutes 	0
that quickly wears out its limited welcome 	0
new friends 	1
elizabeth hurley seem graceless and ugly 	0
by the shadowy lighting 	1
of important developments of the computer industry 	1
his top-notch creative team 	1
this ready-made midnight movie probably wo n't stand the cold light of day 	0
see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity 	1
this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but 	1
shiri is an action film that delivers on the promise of excitement , 	1
watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ? 	0
quiet family drama 	1
( the film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful . 	1
is that it 's a brazenly misguided project 	0
vaguely interesting 	1
tickles the funny bone 	1
this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
struggling to create 	0
carries almost no organic intrigue as a government / marine/legal mystery 	0
i 've never bought from telemarketers , but i bought this movie 	1
the lady and the duke is a smart , romantic drama that dares to depict the french revolution from the aristocrats ' perspective . 	1
graced 	1
predict there will be plenty of female audience members drooling over michael idemoto as michael 	1
together frustrating difficult 	0
that not only blockbusters pollute the summer movie pool 	0
the story gives ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with tremendous skill . 	1
a first-class road movie that proves you can run away from home , but your ego and all your problems go with you . 	1
future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized 	1
it 's a talking head documentary , but a great one . 	1
great performances , stylish cinematography 	1
one of the best actors there is 	1
that calvin jr. 's barbershop represents some sort of beacon of hope in the middle of chicago 's south side 	1
outright newness 	1
if you ever wanted to be an astronaut , this is the ultimate movie experience - it 's informative and breathtakingly spectacular . 	1
the stylistic rigors 	1
more contemporary 	1
as hilariously raunchy as south park 	1
marvelously 	1
to mention leaving you with some laughs and a smile on your face 	1
lousy 	0
beating the austin powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness . 	1
starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter . 	0
a good deal funnier than his original 	1
a fairly impressive debut from the director , charles stone iii 	1
drawn in by the sympathetic characters 	1
that make it well worth watching 	1
prepare to marvel again . 	1
even though their story is predictable , you 'll want things to work out 	1
pristine 	1
as a potentially incredibly twisting mystery 	1
of saps stuck in an inarticulate screenplay 	0
strategies 	1
lagging near the finish line 	0
resident evil is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . 	0
weak and strong 	1
it has a more colorful , more playful tone than his other films . 	1
has layered , well-developed characters and some surprises . 	1
nair 's cast is so large it 's altman-esque 	1
without bludgeoning the audience over the head 	1
does its predecessors proud 	1
, poignancy , and intelligence 	1
may be too narrow to attract crossover viewers . 	0
gives new meaning to the phrase ` fatal script error 	0
an immensely appealing couple 	1
refreshes the mind and spirit 	1
the only possible complaint you could have about spirited away is that there is no rest period , no timeout 	1
and unforgettable characters 	1
great 	1
a promising work-in-progress 	1
lush and beautifully 	1
funniest and most accurate 	1
feel like a 10-course banquet 	1
living harmoniously 	1
tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . 	0
keen insights 	1
is difficult to connect with on any deeper level 	0
... cagney 's ` top of the world ' has been replaced by the bottom of the barrel . 	0
considered a funny little film 	1
engaged 	1
the value and respect 	1
worse stunt editing or 	0
dickens ' wonderfully sprawling soap opera 	1
an excellent choice 	1
again ego does n't always go hand in hand with talent 	0
sucking you 	0
particularly amateurish 	0
is to imply terror by suggestion , rather than the overuse of special effects 	1
infectious 	1
have a good shot at a hollywood career , 	1
of dramatic fireworks 	1
which is worse : the poor acting by the ensemble cast , the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen 	0
their quirky inner selves 	1
smart comedy 	1
like whether compromise is the death of self ... this orgasm ( wo n't be an ) exceedingly memorable one for most people . 	0
someone , stop eric schaeffer before he makes another film . 	0
the obnoxious special effects 	0
loud , bang-the-drum 	0
the reason to go see `` blue crush '' is the phenomenal , water-born cinematography by david hennings 	1
takes place in morton 's ever-watchful gaze 	1
less funny than it should be and 	0
of those films that aims to confuse 	0
funniest person 	1
snail-like pacing 	0
naomi watts is terrific as rachel ; 	1
shot like a postcard 	1
false 	0
style , structure and rhythms 	1
visceral sensation 	1
has a monopoly on mindless action 	0
of work and 2002 's first great film 	1
outdated clothes and plastic knickknacks 	0
pure craft and passionate heart 	1
manual 	0
to get in the way 	0
thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign . 	0
loneliness and is n't afraid to provoke introspection in both its characters and its audience 	1
, treasure planet is truly gorgeous to behold . 	1
american sports 	1
nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy . 	0
perfectly rendered period piece 	1
schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness . 	0
lot to be desired 	0
is far funnier than it would seem to have any right to be . 	1
droll whimsy 	0
a film of empty , fetishistic violence in which murder is casual and fun 	0
a high-minded snoozer . 	0
hitler 's 	0
an admirable rigor 	1
less a movie 	0
it 's dark but has wonderfully funny moments ; you care about the characters ; 	1
epic four-hour indian musical 	1
is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes 	0
at all clear what it 's trying to say and even if it were -- i doubt it 	0
of the more serious-minded concerns of other year-end movies 	1
stoops to cheap manipulation or corny conventions 	0
at odds with the rest of the film 	0
crapulence 	0
slick and manufactured to claim street credibility 	1
family togetherness takes a back seat to inter-family rivalry and workplace ambition ... whole subplots have no explanation or even plot relevance 	0
like silence , it 's a movie that gets under your skin . 	1
leguizamo 's best movie work so far 	1
understated piece 	1
to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic 	1
ca n't recommend it . 	0
proves that not only blockbusters pollute the summer movie pool 	0
, you 're far better served by the source material . 	0
her love depraved leads meet , ( denis ' ) story becomes a hopeless , unsatisfying muddle 	0
is simply not enough of interest onscreen to sustain its seventy-minute running time . 	0
angry 	0
descends into sub-tarantino cuteness 	0
it may not be a huge cut of above the rest , but i enjoyed barbershop 	1
portrays their cartoon counterparts well ... but quite 	1
unshapely 	0
bring something new 	1
bilked unsuspecting moviegoers 	0
balances real-time rhythms with propulsive incident . 	1
a cinematic fluidity and sense 	1
orgasm 	1
like high crimes flog the dead horse of surprise as if it were an obligation . 	0
tub-thumpingly 	1
it 's sweet and fluffy at the time , but 	1
seeing justice served 	1
've told a nice little story in the process 	1
thought-provoking new york fest 	1
of an especially well-executed television movie 	1
good action , good acting , good dialogue 	1
animation back 30 years , 	0
keep from laughing at the ridiculous dialog or the oh-so convenient plot twists 	0
an energetic and engaging film that never pretends to be something 	1
a curiously stylized , quasi-shakespearean portrait of pure misogynist evil 	1
is so clumsily sentimental and ineptly 	0
would pay a considerable ransom not to be looking at 	0
is n't very funny . 	0
does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects . 	0
elegantly produced and 	1
's hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb 	1
tian 's meticulous talent 	1
gives an intriguing twist to the french coming-of-age genre 	1
silly and overwrought 	0
the metaphors are provocative , but 	1
has chosen to make his english-language debut with a film 	0
may rate as the most magical and most fun family fare of this or any recent holiday season . 	1
do n't understand what on earth is going on 	0
their heroic capacity for good 	1
accomplishment 	1
gentle and biting 	1
of a witty expose on the banality and hypocrisy of too much kid-vid 	1
an intelligent weepy 	1
the charisma 	1
the scariest guy 	0
will wish there had been more of the `` queen '' and less of the `` damned 	0
rises above easy , cynical potshots at morally bankrupt characters ... 	1
's not that funny -- which is just generally insulting . 	0
anarchy 	0
most compelling 	1
only the most hardhearted scrooge could fail to respond 	1
leftovers that are n't so substantial or fresh 	0
a delightful little film 	1
of the hilarious writer-director himself 	1
on a wal-mart budget 	0
the truth about charlie is that it 's a brazenly misguided project . 	0
to bring any edge or personality to the rising place that would set it apart from other deep south stories 	1
the ultimate imax trip 	1
bored 	0
image-mongering 	0
you love him 	1
` juvenile delinquent ' paperbacks 	0
dud from frame one 	0
gratuitous cinematic distractions 	1
is a master of shadow , quietude , and room noise 	1
needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots and quick-cut edits that often detract from the athleticism 	0
can such a cold movie 	0
'd do well to check this one out because it 's straight up twin peaks action 	1
is both stimulating and demanding . 	1
misogyny and unprovoked 	0
implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all . 	1
no steve martin 	0
